BLDGSZ,HHID,HHT,NOC,PERSONS,PUMA5,SERIALNO,TAZ,TENURE,UNITTYPE,VEHICL,bucketBin,h0511,h1215,h1617,h1824,h2534,h3549,h5064,h6579,h80up,hNOCcat,hadkids,hadnwst,hadwpst,hinccat1,hinccat2,hmultiunit,hownrent,hsizecat,htypdwel,hunittype,hwrkrcat,income,workers,MAZ,is_mf,hhagecat,hfamily,h0004,hwork_f,hwork_p,huniv,hnwork,hretire,hpresch,hschpred,hschdriv,originalPUMA
2,244450,1,1,2,11506,2016000466665,347,1,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,6,0,1,2,1,1,2,59000,0,24257,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244451,1,1,2,11506,2016000466665,347,1,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,0,1,2,1,1,2,258000,0,47,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244454,1,1,2,11506,2016000466665,347,1,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,0,1,2,1,1,2,258000,0,3604,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244455,6,0,2,11506,2016000474802,347,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,0,1,2,1,1,0,258000,0,3604,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244457,2,1,2,11506,2016000476192,347,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,0,1,2,1,1,1,122000,0,47,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244462,1,0,2,11506,2016000503513,348,1,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,0,1,2,1,1,2,122000,0,17512,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,244463,7,0,2,11506,2016000503698,347,3,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,1,1,2,2,1,0,122000,0,6125,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,244464,7,0,2,11506,2016000503698,347,3,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,1,1,2,2,1,0,122000,0,3604,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,244465,7,0,2,11506,2016000503698,347,3,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,1,1,2,2,1,0,122000,0,29612,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,244466,7,0,2,11506,2016000503698,347,3,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,1,1,2,2,1,0,122000,0,19332,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,244467,7,0,2,11506,2016000503698,347,3,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,1,1,2,2,1,0,122000,0,6125,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244469,1,2,2,11506,2016000533149,347,1,1,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,0,1,2,1,1,2,255000,2,24257,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244470,1,2,2,11506,2016000533149,348,1,1,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,0,1,2,1,1,2,255000,2,29613,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244471,3,2,2,11506,2016000553930,348,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,0,1,2,1,1,1,255000,2,29613,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,244472,1,0,2,11506,2016000556886,347,3,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,1,1,2,2,1,2,255000,2,23721,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,244473,1,0,2,11506,2016000556886,348,3,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,1,1,2,2,1,2,255000,2,17512,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,244474,1,0,2,11506,2016000556886,347,3,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,1,1,2,2,1,2,255000,2,21360,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244475,5,0,2,11506,2016000562151,347,1,1,6,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,0,1,2,1,1,0,255000,2,21360,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244476,5,0,2,11506,2016000562151,347,1,1,6,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,9,0,1,2,1,1,0,255000,2,3604,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244477,5,0,2,11506,2016000562151,347,1,1,6,1,0,0,0,0,0,0,0,1,1,0,0,1,0,4,9,0,1,2,1,1,0,152000,0,23024,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244478,5,0,2,11506,2016000562151,347,1,1,6,1,0,0,0,0,0,0,0,1,1,0,0,1,0,4,9,0,1,2,1,1,0,152000,0,21360,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244479,5,0,2,11506,2016000572448,347,1,1,3,1,0,0,0,0,0,0,0,1,1,0,0,1,0,4,9,0,1,2,1,1,0,152000,0,3604,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244482,1,0,2,11506,2016000601041,347,1,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,2,113000,2,23024,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244483,1,0,2,11506,2016000601041,347,1,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,2,113000,2,6125,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244485,1,0,2,11506,2016000659313,347,1,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,1,113000,2,6125,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244489,1,0,2,11506,2016000727867,347,2,1,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,0,113000,2,21360,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244492,3,1,2,11506,2016000825498,347,3,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,0,113000,2,23024,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244493,3,1,2,11506,2016000825498,347,3,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,0,113000,2,30925,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244494,3,1,2,11506,2016000825498,347,3,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,0,113000,2,23024,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244495,3,1,2,11506,2016000825498,347,3,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,1,2,1,1,0,113000,2,16974,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244496,3,1,3,11506,2016000825498,347,3,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,4,9,0,1,3,1,1,0,830000,1,6125,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244497,3,1,3,11506,2016000825498,347,3,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,4,9,0,1,3,1,1,0,181000,2,23024,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244500,3,1,3,11506,2016000825498,348,3,1,1,1,0,1,0,0,0,2,0,0,0,0,0,1,0,4,9,0,1,3,1,1,0,788000,2,29613,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244501,3,1,3,11506,2016000825498,347,3,1,1,1,0,0,0,1,0,0,2,0,0,0,0,1,0,4,9,0,1,3,1,1,0,477000,1,21360,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244502,3,1,3,11506,2016000825498,347,3,1,1,1,0,0,0,1,0,0,2,0,0,0,0,1,0,4,9,0,1,3,1,1,0,477000,1,13639,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244505,1,0,3,11506,2016000858884,347,1,1,5,1,0,0,0,0,0,2,0,0,0,0,0,1,0,3,6,0,1,3,1,1,0,50600,1,47,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244507,1,0,3,11506,2016000858884,347,1,1,5,1,0,0,0,0,0,2,0,0,0,0,0,1,0,3,6,0,1,3,1,1,0,50600,1,29612,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244510,4,0,3,11506,2016000863628,347,3,1,1,1,1,0,0,0,0,2,0,0,0,0,0,1,0,4,9,0,1,3,1,1,0,446900,2,19332,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244511,3,3,3,11506,2016000872123,348,3,1,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,4,9,0,1,3,1,1,1,220070,2,17512,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244512,1,2,3,11506,2016000881202,348,3,1,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,0,1,3,1,1,1,935000,1,17512,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,244513,3,0,3,11506,2016000883465,348,3,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,1,1,3,2,1,3,935000,1,17512,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,244514,3,0,3,11506,2016000883465,348,3,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,1,1,3,2,1,3,935000,1,29614,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,244515,3,0,3,11506,2016000883465,348,3,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,1,1,3,2,1,3,935000,1,29613,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244516,1,3,3,11506,2016000891512,347,1,1,4,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,0,1,3,1,1,3,935000,1,21360,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244517,1,3,3,11506,2016000899144,347,3,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,0,1,3,1,1,1,935000,1,16974,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244518,1,1,3,11506,2016000923227,347,2,1,5,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,0,1,3,1,1,1,935000,1,24256,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7,244523,4,0,3,11506,2016001000914,347,3,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,1,1,3,2,1,0,935000,1,21360,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7,244524,4,0,3,11506,2016001000914,347,3,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,1,1,3,2,1,0,935000,1,47,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7,244526,4,0,3,11506,2016001000914,347,3,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,1,1,3,2,1,0,935000,1,23024,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7,244528,4,0,3,11506,2016001000914,348,3,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,1,1,3,2,1,0,935000,1,17512,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7,244529,4,0,3,11506,2016001000914,347,3,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,1,1,3,2,1,0,935000,1,3605,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244531,1,1,3,11506,2016001005903,347,1,1,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,0,1,3,1,1,2,935000,1,24256,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244535,1,1,3,11506,2016001005903,347,1,1,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,0,1,3,1,1,2,935000,1,3604,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244536,1,1,3,11506,2016001005903,347,1,1,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,0,1,3,1,1,2,935000,1,23024,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244537,6,0,3,11506,2016001012268,348,2,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,0,1,3,1,1,0,935000,1,785,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244538,6,0,3,11506,2016001012268,347,2,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,0,1,3,1,1,0,935000,1,30925,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244540,6,0,3,11506,2016001012268,348,2,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,0,1,3,1,1,0,935000,1,29614,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244541,6,0,3,11506,2016001012268,347,2,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,0,1,3,1,1,0,935000,1,16974,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,244542,2,1,3,11506,2016001067866,347,3,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,1,1,3,3,1,1,935000,1,6125,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244543,6,0,3,11506,2016001070765,347,4,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,0,1,3,1,1,0,935000,1,23721,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244544,6,0,3,11506,2016001070765,347,4,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,0,1,3,1,1,0,935000,1,3604,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244545,1,1,3,11506,2016001133700,347,2,1,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,0,1,3,1,1,2,935000,1,21360,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244546,1,3,3,11506,2016001137057,347,2,1,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,0,1,3,1,1,1,935000,1,3604,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,244549,3,1,3,11506,2016001154863,347,3,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,1,1,3,2,1,0,935000,1,29612,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,244550,3,1,3,11506,2016001154863,347,3,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,1,1,3,2,1,0,935000,1,29612,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,244551,3,1,3,11506,2016001154863,347,3,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,1,1,3,2,1,0,935000,1,6125,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,244552,3,1,3,11506,2016001154863,347,3,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,1,1,3,2,1,0,935000,1,23024,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244553,4,0,3,11506,2016001168355,347,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,0,1,3,1,1,0,935000,1,21360,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244554,1,0,3,11506,2016001182410,347,1,1,4,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,0,1,3,1,1,2,935000,1,47,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244555,1,0,3,11506,2016001182410,347,1,1,4,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,0,1,3,1,1,2,935000,1,24256,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244556,1,1,3,11506,2016001185243,347,1,1,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,0,1,3,1,1,1,935000,1,21360,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244560,1,3,3,11506,2016001224647,347,1,1,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,0,1,3,1,1,2,935000,1,3604,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244562,1,2,3,11506,2016001247480,347,1,1,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,0,1,3,1,1,2,935000,1,3604,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244564,1,2,3,11506,2016001273850,347,1,1,4,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,0,1,3,1,1,3,935000,1,23024,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244565,1,2,3,11506,2016001273850,348,1,1,4,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,9,0,1,3,1,1,3,935000,1,17512,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244566,1,1,3,11506,2016001279472,347,1,1,3,1,0,0,0,0,0,0,0,1,2,0,0,0,0,4,9,0,1,3,1,1,3,114200,0,23024,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244567,6,0,3,11506,2016001299824,347,2,1,3,1,0,0,0,0,0,0,0,1,2,0,0,0,0,4,9,0,1,3,1,1,0,114200,0,23024,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,244569,1,1,3,11506,2016001309086,347,3,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,4,9,1,1,3,2,1,2,114200,0,24256,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,244570,1,1,3,11506,2016001309086,347,3,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,4,9,1,1,3,2,1,2,114200,0,29612,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244572,1,0,3,11506,2016001310514,347,2,1,4,1,1,0,0,0,0,0,2,0,0,0,0,1,0,3,8,0,1,3,1,1,3,91000,0,6125,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244573,1,0,4,11506,2016001328546,347,1,1,4,1,1,0,0,0,0,1,0,1,0,0,0,1,0,4,9,0,1,4,1,1,1,379200,2,30925,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244575,3,1,4,11506,2016001341785,347,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,4,9,0,1,4,1,1,1,379200,2,3604,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244577,1,0,4,11506,2016001410377,347,2,1,4,1,0,1,1,0,0,1,1,0,0,0,0,1,0,4,9,0,1,4,1,1,2,320000,2,29612,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,244578,5,0,4,11506,2016001413671,347,3,1,0,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,1,1,4,2,1,0,108500,2,24256,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,244579,5,0,4,11506,2016001413671,347,3,1,0,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,1,1,4,2,1,0,108500,2,3604,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,244580,5,0,4,11506,2016001413671,347,3,1,0,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,1,1,4,2,1,0,108500,2,21360,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,244586,5,0,4,11506,2016001413671,347,3,1,0,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,1,1,4,2,1,0,108500,2,3604,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,244588,5,0,4,11506,2016001413671,348,3,1,0,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,1,1,4,2,1,0,108500,2,17512,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244591,3,2,4,11506,2016001416349,347,1,1,3,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,0,1,4,1,1,1,108500,2,3604,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244593,3,2,4,11506,2016001416349,348,1,1,3,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,0,1,4,1,1,1,108500,2,29614,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244594,3,2,4,11506,2016001416349,347,1,1,3,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,0,1,4,1,1,1,108500,2,13639,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7,244595,6,0,4,11506,2016001447089,347,3,1,1,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,1,1,4,2,1,0,108500,2,13639,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244596,1,2,4,11506,2016001463936,347,2,1,3,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,0,1,4,1,1,2,108500,2,3605,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244597,1,2,4,11506,2016001463936,347,2,1,3,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,0,1,4,1,1,2,108500,2,23024,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244599,1,2,4,11506,2016001473026,348,1,1,3,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,0,1,4,1,1,2,108500,2,785,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244600,1,0,4,11506,2016001476545,347,1,1,3,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,0,1,4,1,1,0,108500,2,3604,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244601,6,0,4,11506,2016001484300,347,1,1,1,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,0,1,4,1,1,0,108500,2,16974,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244602,6,0,4,11506,2016001484300,347,1,1,1,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,0,1,4,1,1,0,108500,2,47,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244603,6,0,4,11506,2016001484300,347,1,1,1,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,0,1,4,1,1,0,108500,2,3604,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244606,1,2,4,11506,2016001487473,347,3,1,4,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,0,1,4,1,1,3,108500,2,6125,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244607,1,2,4,11506,2016001487473,348,3,1,4,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,0,1,4,1,1,3,108500,2,29613,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244608,1,2,4,11506,2016001487473,348,3,1,4,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,0,1,4,1,1,3,108500,2,29614,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244610,1,2,4,11506,2016001487473,347,3,1,4,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,0,1,4,1,1,3,108500,2,24256,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244612,1,2,4,11506,2016001487473,347,3,1,4,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,0,1,4,1,1,3,108500,2,24256,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,244613,6,0,4,11506,2016001499748,348,2,1,1,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,1,1,4,3,1,0,108500,2,17512,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244615,1,0,4,11506,2016001520296,347,1,1,3,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,0,1,4,1,1,3,108500,2,30925,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244616,1,2,4,11506,2017000003109,347,3,1,3,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,0,1,4,1,1,3,108500,2,13639,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244617,6,0,4,11506,2017000006502,347,1,1,1,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,0,1,4,1,1,0,108500,2,19332,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,244619,2,1,4,11506,2017000013554,347,3,1,1,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,0,1,4,1,1,1,108500,2,6125,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,244620,2,1,4,11506,2017000013554,347,3,1,1,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,0,1,4,1,1,1,108500,2,3604,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,244621,2,1,4,11506,2017000013554,347,3,1,1,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,0,1,4,1,1,1,108500,2,3604,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,244622,2,1,4,11506,2017000013554,347,3,1,1,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,0,1,4,1,1,1,108500,2,13639,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244623,5,0,4,11506,2017000046028,347,1,1,3,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,0,1,4,1,1,0,108500,2,3604,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244624,5,0,4,11506,2017000046028,347,1,1,3,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,0,1,4,1,1,0,108500,2,3605,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244625,5,0,4,11506,2017000046028,347,1,1,3,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,0,1,4,1,1,0,108500,2,6125,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,244626,5,0,4,11506,2017000046028,348,1,1,3,1,1,0,1,0,0,0,2,0,0,0,0,1,1,4,9,0,1,4,1,1,0,108500,2,29614,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
